Rank,University,Faculty,Title,Research,Website,Email,Status,is_chinese,send_priority,full_research,scholarid
6,"University of California, San Diego (UCSD)",Philip J. Guo,,"Interdisciplinary Areas ,System,Theory",http://pgbovine.net,,,,,"Computer science education,Human-computer interaction,Operating systems,Programming languages,Software engineering, Logic & verification",CKXeqHoAAAAJ
6,"University of California, San Diego (UCSD)",Victor Vianu,,"System,Theory",https://cseweb.ucsd.edu/~vianu,,,,,"Databases, Logic & verification,Algorithms & complexity",CK_GLC8AAAAJ
6,"University of California, San Diego (UCSD)",Tzu-Mao Li,,"AI,Interdisciplinary Areas ,System",https://people.csail.mit.edu/tzumao,,,,,"Computer vision,Machine learning, Computer graphics,Programming languages",Y7MCOdYAAAAJ
6,"University of California, San Diego (UCSD)",Nuno Bandeira,,"Interdisciplinary Areas ,System",https://cseweb.ucsd.edu/~nbandeir,,,,,"Comp. bio & bioinformatics,High-performance computing",dufShEsAAAAJ
6,"University of California, San Diego (UCSD)",Jingbo Shang,,"AI,System",https://shangjingbo1226.github.io,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Databases,Mobile computing",0SkFI4MAAAAJ
6,"University of California, San Diego (UCSD)",Pradeep K. Khosla,,"AI,Interdisciplinary Areas ,System",http://chancellor.ucsd.edu/chancellor-khosla,,,,,"Computer vision,Robotics,Design automation,Operating systems",HtgKHRIAAAAJ
6,"University of California, San Diego (UCSD)",Lawrence K. Saul,,"AI,System",http://cseweb.ucsd.edu/~saul,,,,," Natural language processing,Computer vision,Machine learning,Computer networks,Computer security,Databases,Measurement & perf. analysis ",Hft_8cgAAAAJ
6,"University of California, San Diego (UCSD)",Imani N. S. Munyaka,,"Interdisciplinary Areas ,System",https://www.cise.ufl.edu/~isherman,,,,,"Human-computer interaction,Computer security",LKa7Qs0AAAAJ
6,"University of California, San Diego (UCSD)",Ingolf KrÃ¼ger,,System,http://jacobsschool.ucsd.edu/faculty/faculty_bios/index.sfe?fmp_recid=199,,,,,"Embedded & real-time systems ,Software engineering",NOSCHOLARPAGE
6,"University of California, San Diego (UCSD)",Parinaz Naghizadeh Ardabili,,"AI,Interdisciplinary Areas ,System",https://jacobsschool.ucsd.edu/people/profile/parinaz-naghizadeh,,,,,"Artificial intelligence,Machine learning,Economics & computation,Computer security",rbleSIcAAAAJ
6,"University of California, San Diego (UCSD)",Alex Orailoglu,,System,http://cseweb.ucsd.edu/~alex,,,,,"Computer architecture,Design automation",RJhla18AAAAJ
6,"University of California, San Diego (UCSD)",Yuanyuan Zhou 0001,,"Interdisciplinary Areas ,System",https://cseweb.ucsd.edu/~yyzhou,,,,,"Human-computer interaction,Computer architecture,Computer networks,Computer security,High-performance computing,Measurement & perf. analysis ,Mobile computing,Operating systems,Programming languages,Software engineering",rWl0U0oAAAAJ
6,"University of California, San Diego (UCSD)",Pat Pannuto,,"Interdisciplinary Areas ,System",https://patpannuto.com,,,,,"Computer science education,Human-computer interaction,Computer architecture,Measurement & perf. analysis ,Mobile computing,Operating systems",4uuuczIAAAAJ
6,"University of California, San Diego (UCSD)",Julian J. McAuley,,"AI,Interdisciplinary Areas ,System",http://cseweb.ucsd.edu/~jmcauley,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Human-computer interaction,Computer security",icbo4M0AAAAJ
6,"University of California, San Diego (UCSD)",Steven Swanson,,"Interdisciplinary Areas ,System",http://cseweb.ucsd.edu/~swanson,,,,,"Computer science education,Human-computer interaction,Computer architecture,Computer networks,Computer security,Databases,Design automation,High-performance computing,Operating systems,Programming languages",Ly1WbocAAAAJ
6,"University of California, San Diego (UCSD)",Hao Su 0001,,"AI,Interdisciplinary Areas ,System",http://ai.ucsd.edu/~haosu,,,,,"Computer vision,Machine learning, Computer graphics,Robotics,Databases",1P8Zu04AAAAJ
6,"University of California, San Diego (UCSD)",Hao Zhang 0025,,"AI,System",https://people.eecs.berkeley.edu/~hao,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Operating systems",H1d4BS8AAAAJ
6,"University of California, San Diego (UCSD)",Daniele Micciancio,,"System,Theory",http://cseweb.ucsd.edu/~daniele,,,,,"Computer security,Algorithms & complexity,Cryptography",8rjreLIAAAAJ
6,"University of California, San Diego (UCSD)",Haojian Jin,,"AI,Interdisciplinary Areas ,System",http://haojianj.in,,,,,"The Web & information retrieval   ,Human-computer interaction,Computer networks,Computer security,Mobile computing",IivlhesAAAAJ
6,"University of California, San Diego (UCSD)",Yeshaiahu Fainman,,System,https://cns.ucsd.edu/yeshaiyahu-shaya-fainman,,,,,Computer networks,oJwZRiYAAAAJ
6,"University of California, San Diego (UCSD)",Yiying Zhang 0005,,System,https://cseweb.ucsd.edu/~yiying,,,,,"Computer architecture,Computer networks,Computer security,Operating systems,Programming languages",5AWXENIAAAAJ
6,"University of California, San Diego (UCSD)",Daniel M. Kane,,"AI,System,Theory",https://cseweb.ucsd.edu/~dakane,,,,,"Machine learning,Computer security,Databases,Algorithms & complexity,Cryptography",DulpV-cAAAAJ
6,"University of California, San Diego (UCSD)",Loris D'Antoni,,"AI,System,Theory",https://cseweb.ucsd.edu/~ldantoni,,,,," Natural language processing,Artificial intelligence,Machine learning,Computer architecture,Computer networks,Measurement & perf. analysis ,Programming languages,Software engineering, Logic & verification",ao8EeJ8AAAAJ
6,"University of California, San Diego (UCSD)",Arya Mazumdar,,"AI,System,Theory",http://mazumdar.ucsd.edu,,,,,"Artificial intelligence,Machine learning,Computer security,Databases,Algorithms & complexity",9tjQU1EAAAAJ
6,"University of California, San Diego (UCSD)",Barna Saha,,"AI,Interdisciplinary Areas ,System,Theory",https://barnasaha.net,,,,,"Artificial intelligence,Machine learning,Comp. bio & bioinformatics,Databases,Algorithms & complexity",BsmjRdoAAAAJ
6,"University of California, San Diego (UCSD)",Tajana Rosing,,"AI,System",http://cseweb.ucsd.edu/~trosing,,,,,"Artificial intelligence,Computer vision,Machine learning,Computer architecture,Computer networks,Design automation,Measurement & perf. analysis ,Mobile computing",CeieiIgAAAAJ
6,"University of California, San Diego (UCSD)",Nadia Heninger,,"System,Theory",https://cseweb.ucsd.edu/~nadiah,,,,,"Computer security,Measurement & perf. analysis ,Cryptography",okx33sUAAAAJ
